 PdfType: central
 Format: lhagrid1
 ---
0.100000E-01 0.200000E-01 0.300000E-01 0.400000E-01 0.500000E-01 0.600000E-01 0.700000E-01 0.800000E-01 0.900000E-01 0.950000E-01 0.100000E+00 0.125000E+00 0.150000E+00 0.175000E+00 0.200000E+00 0.225000E+00 0.250000E+00 0.275000E+00 0.300000E+00 0.325000E+00 0.350000E+00 0.375000E+00 0.400000E+00 0.450000E+00 0.500000E+00 0.550000E+00 0.600000E+00 0.650000E+00 0.700000E+00 0.750000E+00 0.800000E+00 0.850000E+00 0.900000E+00 0.930000E+00 0.100000E+01 
0.100000E+01 0.111803E+01 0.122474E+01 0.158114E+01 0.200000E+01 0.252982E+01 0.316228E+01 0.387298E+01 0.500000E+01 0.632456E+01 0.800000E+01 0.141421E+02 0.134164E+02 0.178885E+02 0.240832E+02 0.316228E+02 0.424264E+02 0.979796E+02 0.761577E+02 0.100000E+03 0.134164E+03 0.178885E+03 0.240832E+03 0.316228E+03 
 -5 -4 -3 -2 -1 1 2 3 4 5 21
0.177050E+01  0.132000E+01  0.126150E+01  0.130358E+01  0.138121E+01  0.130380E+01  0.132942E+01  0.126150E+01  0.132000E+01  0.177050E+01  0.184400E+01  
0.177350E+01  0.133350E+01  0.127700E+01  0.131961E+01  0.139773E+01  0.131927E+01  0.134639E+01  0.127700E+01  0.133350E+01  0.177350E+01  0.184400E+01  
0.177550E+01  0.134400E+01  0.128950E+01  0.133219E+01  0.141169E+01  0.133230E+01  0.135981E+01  0.128950E+01  0.134400E+01  0.177550E+01  0.184100E+01  
-.292200E-16  0.276950E-16  0.182000E+00  0.220247E+00  0.264330E+00  0.220270E+00  0.220253E+00  0.182000E+00  0.276950E-16  -.292200E-16  0.112900E+00  
-.187150E-16  -.177050E-16  0.228450E+00  0.267774E+00  0.312510E+00  0.267790E+00  0.267226E+00  0.228450E+00  -.177050E-16  -.187150E-16  0.212400E+00  
-.147700E-16  -.169900E-16  0.268100E+00  0.308215E+00  0.353600E+00  0.308200E+00  0.307486E+00  0.268100E+00  -.169900E-16  -.147700E-16  0.297400E+00  
0.769000E-17  0.482500E+00  0.378100E+00  0.419842E+00  0.467545E+00  0.419855E+00  0.419458E+00  0.378100E+00  0.482500E+00  0.769000E-17  0.527200E+00  
0.285750E-16  0.566500E+00  0.472550E+00  0.515202E+00  0.565510E+00  0.515490E+00  0.515798E+00  0.472550E+00  0.566500E+00  0.285750E-16  0.715500E+00  
-.142000E-16  0.642500E+00  0.557000E+00  0.600540E+00  0.652700E+00  0.600300E+00  0.602461E+00  0.557000E+00  0.642500E+00  -.142000E-16  0.876900E+00  
-.685500E-17  0.706500E+00  0.627500E+00  0.671323E+00  0.726325E+00  0.671675E+00  0.674677E+00  0.627500E+00  0.706500E+00  -.685500E-17  0.100600E+01  
0.432600E-16  0.757500E+00  0.684000E+00  0.728632E+00  0.785325E+00  0.728675E+00  0.733368E+00  0.684000E+00  0.757500E+00  0.432600E-16  0.110500E+01  
0.133700E+01  0.815500E+00  0.747500E+00  0.792737E+00  0.851530E+00  0.792470E+00  0.799263E+00  0.747500E+00  0.815500E+00  0.133700E+01  0.121000E+01  
0.136500E+01  0.863000E+00  0.799500E+00  0.844905E+00  0.906100E+00  0.844900E+00  0.853095E+00  0.799500E+00  0.863000E+00  0.136500E+01  0.129000E+01  
0.138900E+01  0.904500E+00  0.845500E+00  0.890575E+00  0.954130E+00  0.890870E+00  0.900426E+00  0.845500E+00  0.904500E+00  0.138900E+01  0.135600E+01  
0.140850E+01  0.939000E+00  0.883500E+00  0.929295E+00  0.994065E+00  0.928935E+00  0.940705E+00  0.883500E+00  0.939000E+00  0.140850E+01  0.140600E+01  
0.143000E+01  0.978500E+00  0.927000E+00  0.972790E+00  0.104024E+01  0.972765E+00  0.986210E+00  0.927000E+00  0.978500E+00  0.143000E+01  0.145900E+01  
0.144650E+01  0.101100E+01  0.963500E+00  0.100933E+01  0.107883E+01  0.100917E+01  0.102467E+01  0.963500E+00  0.101100E+01  0.144650E+01  0.149800E+01  
0.146000E+01  0.104000E+01  0.995500E+00  0.104137E+01  0.111288E+01  0.104112E+01  0.105863E+01  0.995500E+00  0.104000E+01  0.146000E+01  0.152700E+01  
0.146950E+01  0.106250E+01  0.102050E+01  0.106653E+01  0.113980E+01  0.106620E+01  0.108547E+01  0.102050E+01  0.106250E+01  0.146950E+01  0.154500E+01  
0.147700E+01  0.108300E+01  0.104400E+01  0.108965E+01  0.116524E+01  0.108976E+01  0.111035E+01  0.104400E+01  0.108300E+01  0.147700E+01  0.155900E+01  
0.148250E+01  0.110000E+01  0.106300E+01  0.110882E+01  0.118611E+01  0.110889E+01  0.113119E+01  0.106300E+01  0.110000E+01  0.148250E+01  0.156600E+01  
0.148600E+01  0.111450E+01  0.108000E+01  0.112549E+01  0.120446E+01  0.112554E+01  0.114951E+01  0.108000E+01  0.111450E+01  0.148600E+01  0.156800E+01  
0.148800E+01  0.112600E+01  0.109350E+01  0.113877E+01  0.121920E+01  0.113880E+01  0.116423E+01  0.109350E+01  0.112600E+01  0.148800E+01  0.156700E+01  
0.148850E+01  0.113650E+01  0.110550E+01  0.115101E+01  0.123296E+01  0.115104E+01  0.117799E+01  0.110550E+01  0.113650E+01  0.148850E+01  0.156300E+01  
0.148800E+01  0.114450E+01  0.111550E+01  0.116080E+01  0.124416E+01  0.116084E+01  0.118920E+01  0.111550E+01  0.114450E+01  0.148800E+01  0.155600E+01  
0.148600E+01  0.115200E+01  0.112400E+01  0.116910E+01  0.125385E+01  0.116915E+01  0.119890E+01  0.112400E+01  0.115200E+01  0.148600E+01  0.154700E+01  
0.148400E+01  0.115700E+01  0.113050E+01  0.117548E+01  0.126145E+01  0.117555E+01  0.120652E+01  0.113050E+01  0.115700E+01  0.148400E+01  0.153700E+01  
-.212450E-16  0.229400E-16  0.213250E+00  0.258070E+00  0.292030E+00  0.258070E+00  0.242030E+00  0.213250E+00  0.229400E-16  -.212450E-16  0.149500E+00  
-.145050E-16  -.137350E-16  0.262550E+00  0.308190E+00  0.344215E+00  0.308185E+00  0.293110E+00  0.262550E+00  -.137350E-16  -.145050E-16  0.256700E+00  
-.977000E-17  -.135600E-16  0.302550E+00  0.348805E+00  0.386525E+00  0.348775E+00  0.334695E+00  0.302550E+00  -.135600E-16  -.977000E-17  0.343400E+00  
0.575500E-17  0.473850E+00  0.408350E+00  0.455735E+00  0.498325E+00  0.455775E+00  0.444765E+00  0.408350E+00  0.473850E+00  0.575500E-17  0.566100E+00  
0.213550E-16  0.552500E+00  0.495100E+00  0.543410E+00  0.589895E+00  0.543105E+00  0.535590E+00  0.495100E+00  0.552500E+00  0.213550E-16  0.739200E+00  
-.121650E-16  0.620000E+00  0.570000E+00  0.618318E+00  0.668895E+00  0.618105E+00  0.613681E+00  0.570000E+00  0.620000E+00  -.121650E-16  0.881200E+00  
-.672500E-17  0.675500E+00  0.630500E+00  0.679334E+00  0.733675E+00  0.679325E+00  0.677666E+00  0.630500E+00  0.675500E+00  -.672500E-17  0.990400E+00  
0.333900E-16  0.719000E+00  0.678000E+00  0.727026E+00  0.784195E+00  0.726805E+00  0.727974E+00  0.678000E+00  0.719000E+00  0.333900E-16  0.107100E+01  
0.118900E+01  0.767500E+00  0.731000E+00  0.779947E+00  0.840475E+00  0.779525E+00  0.784053E+00  0.731000E+00  0.767500E+00  0.118900E+01  0.115500E+01  
0.121050E+01  0.806000E+00  0.773000E+00  0.822058E+00  0.886000E+00  0.822000E+00  0.828941E+00  0.773000E+00  0.806000E+00  0.121050E+01  0.121600E+01  
0.122850E+01  0.839500E+00  0.809000E+00  0.857730E+00  0.924930E+00  0.858070E+00  0.867270E+00  0.809000E+00  0.839500E+00  0.122850E+01  0.126400E+01  
0.124200E+01  0.866500E+00  0.838500E+00  0.887525E+00  0.956705E+00  0.887295E+00  0.899475E+00  0.838500E+00  0.866500E+00  0.124200E+01  0.129900E+01  
0.125600E+01  0.896500E+00  0.872000E+00  0.920515E+00  0.992770E+00  0.920230E+00  0.935485E+00  0.872000E+00  0.896500E+00  0.125600E+01  0.133400E+01  
0.126600E+01  0.920500E+00  0.898500E+00  0.947125E+00  0.102219E+01  0.946810E+00  0.964875E+00  0.898500E+00  0.920500E+00  0.126600E+01  0.135600E+01  
0.127350E+01  0.941500E+00  0.921500E+00  0.969770E+00  0.104805E+01  0.969950E+00  0.990230E+00  0.921500E+00  0.941500E+00  0.127350E+01  0.137000E+01  
0.127750E+01  0.957000E+00  0.939000E+00  0.987100E+00  0.106721E+01  0.986790E+00  0.100990E+01  0.939000E+00  0.957000E+00  0.127750E+01  0.137700E+01  
0.128000E+01  0.970500E+00  0.954500E+00  0.100240E+01  0.108488E+01  0.100212E+01  0.102759E+01  0.954500E+00  0.970500E+00  0.128000E+01  0.137900E+01  
0.128100E+01  0.981500E+00  0.967000E+00  0.101430E+01  0.109945E+01  0.101455E+01  0.104170E+01  0.967000E+00  0.981500E+00  0.128100E+01  0.137600E+01  
0.128000E+01  0.990500E+00  0.977500E+00  0.102472E+01  0.111147E+01  0.102453E+01  0.105428E+01  0.977500E+00  0.990500E+00  0.128000E+01  0.137000E+01  
0.127850E+01  0.997000E+00  0.985000E+00  0.103228E+01  0.112085E+01  0.103215E+01  0.106372E+01  0.985000E+00  0.997000E+00  0.127850E+01  0.136200E+01  
0.127550E+01  0.100250E+01  0.992000E+00  0.103832E+01  0.112875E+01  0.103825E+01  0.107168E+01  0.992000E+00  0.100250E+01  0.127550E+01  0.135100E+01  
0.127150E+01  0.100650E+01  0.997000E+00  0.104343E+01  0.113557E+01  0.104343E+01  0.107857E+01  0.997000E+00  0.100650E+01  0.127150E+01  0.133800E+01  
0.126700E+01  0.100950E+01  0.100050E+01  0.104655E+01  0.114036E+01  0.104663E+01  0.108344E+01  0.100050E+01  0.100950E+01  0.126700E+01  0.132400E+01  
0.126250E+01  0.101100E+01  0.100300E+01  0.104930E+01  0.114405E+01  0.104895E+01  0.108770E+01  0.100300E+01  0.101100E+01  0.126250E+01  0.131000E+01  
-.159850E-16  0.194050E-16  0.239350E+00  0.289615E+00  0.317480E+00  0.289620E+00  0.262285E+00  0.239350E+00  0.194050E-16  -.159850E-16  0.187500E+00  
